,brewery_name,review_overall,beer_style,beer_name,beer_abv,beer_brew_name,unique_id,user_id
201,Caldera Brewing Company,3.5,American Pale Ale (APA),Caldera Pale Ale,5.5,Caldera Pale Ale (Caldera Brewing Company),3,3384
202,Caldera Brewing Company,4.0,American Pale Ale (APA),Caldera Pale Ale,5.5,Caldera Pale Ale (Caldera Brewing Company),3,2490
203,Caldera Brewing Company,4.0,American Pale Ale (APA),Caldera Pale Ale,5.5,Caldera Pale Ale (Caldera Brewing Company),3,5146
204,Caldera Brewing Company,3.5,American Pale Ale (APA),Caldera Pale Ale,5.5,Caldera Pale Ale (Caldera Brewing Company),3,6321
205,Caldera Brewing Company,3.5,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,4216
206,Caldera Brewing Company,3.0,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,2384
207,Caldera Brewing Company,4.0,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,5407
208,Caldera Brewing Company,3.5,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,8131
209,Caldera Brewing Company,4.0,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,104
210,Caldera Brewing Company,3.5,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,10175
211,Caldera Brewing Company,3.5,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,10451
212,Caldera Brewing Company,4.0,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,8877
213,Caldera Brewing Company,3.0,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,3742
214,Caldera Brewing Company,4.5,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,6358
215,Caldera Brewing Company,4.0,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,1751
216,Caldera Brewing Company,3.5,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,4204
217,Caldera Brewing Company,3.5,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,5688
218,Caldera Brewing Company,4.0,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,1926
219,Caldera Brewing Company,4.0,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,3068
220,Caldera Brewing Company,4.0,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,9152
221,Caldera Brewing Company,3.5,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,3037
222,Caldera Brewing Company,3.5,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,7481
223,Caldera Brewing Company,3.5,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,10291
224,Caldera Brewing Company,4.0,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,6558
225,Caldera Brewing Company,4.0,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,3102
226,Caldera Brewing Company,3.0,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,6579
227,Caldera Brewing Company,3.5,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,5561
228,Caldera Brewing Company,2.0,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,2599
229,Caldera Brewing Company,2.5,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,1691
230,Caldera Brewing Company,3.0,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,3379
231,Caldera Brewing Company,4.0,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,3734
232,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,5924
233,Caldera Brewing Company,3.0,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,683
234,Caldera Brewing Company,3.0,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,1955
235,Caldera Brewing Company,4.0,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,5702
236,Caldera Brewing Company,5.0,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,8716
237,Caldera Brewing Company,4.0,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,8205
238,Caldera Brewing Company,3.5,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,5699
239,Caldera Brewing Company,3.5,Belgian Strong Dark Ale,Vas Deferens Ale,8.1,Vas Deferens Ale (Caldera Brewing Company),4,6321
240,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,5702
241,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,8271
242,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,3068
243,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,8572
244,Caldera Brewing Company,3.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,7426
245,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,6711
246,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,7689
247,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,1916
248,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,2884
249,Caldera Brewing Company,5.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,9563
250,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,6792
251,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,6441
252,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,2487
253,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,211
254,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,1145
255,Caldera Brewing Company,3.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,869
256,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,10228
257,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,1261
258,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,8400
259,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,10456
260,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,1852
261,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,6982
262,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,1371
263,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,6388
264,Caldera Brewing Company,3.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,3106
265,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,9046
266,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,5434
267,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,7368
268,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,9147
269,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,1944
270,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,10311
271,Caldera Brewing Company,5.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,5286
272,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,3400
273,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,5878
274,Caldera Brewing Company,5.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,5699
275,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,10088
276,Caldera Brewing Company,3.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,8818
277,Caldera Brewing Company,2.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,4525
278,Caldera Brewing Company,3.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,1810
279,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,9152
280,Caldera Brewing Company,3.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,9777
281,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,1693
282,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,3102
283,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,3644
284,Caldera Brewing Company,3.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,4782
285,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,9094
286,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,3535
287,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,5508
288,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,9774
289,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,1222
290,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,6046
291,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,333
292,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,10180
293,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,2908
294,Caldera Brewing Company,3.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,930
295,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,5592
296,Caldera Brewing Company,5.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,1654
297,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,632
298,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,5061
299,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,8247
300,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,234
301,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,6112
302,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,1146
303,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,9484
304,Moon River Brewing Company,3.5,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,8185
305,Caldera Brewing Company,5.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,5906
306,Caldera Brewing Company,3.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,2669
307,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,3004
308,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,1491
309,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,7216
310,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,6039
311,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,5599
312,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,9755
313,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,357
314,Caldera Brewing Company,3.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,7101
315,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,5622
316,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,10291
317,Caldera Brewing Company,3.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,7018
318,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,47
319,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,8933
320,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,8548
321,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,613
322,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,8600
323,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,5890
324,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,2640
325,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,8205
326,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,3039
327,Caldera Brewing Company,3.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,333
328,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,1459
329,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,8233
330,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,7311
331,Caldera Brewing Company,5.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,9361
332,Caldera Brewing Company,5.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,9401
333,Caldera Brewing Company,3.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,6149
334,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,473
335,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,2596
336,Caldera Brewing Company,3.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,5935
337,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,5762
338,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,3029
339,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,10625
340,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,9829
341,Caldera Brewing Company,3.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,7819
342,Caldera Brewing Company,5.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,6518
343,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,400
344,Caldera Brewing Company,3.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,3302
345,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,4135
346,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,8723
347,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,3167
348,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,1711
349,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,2985
350,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,3330
351,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,5384
352,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,2926
353,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,5891
354,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,6244
355,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,895
356,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,7724
357,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,4537
358,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,9032
359,Caldera Brewing Company,1.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,9212
360,Caldera Brewing Company,3.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,1831
361,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,1665
362,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,9544
363,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,5760
364,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,3738
365,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,3157
366,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,1348
367,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,4579
368,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,7096
369,Caldera Brewing Company,3.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,5797
370,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,6952
371,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,845
372,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,2841
373,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,2238
374,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,6774
375,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,270
376,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,6229
377,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,10579
378,Caldera Brewing Company,5.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,1138
379,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,9158
380,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,8589
381,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,9990
382,Caldera Brewing Company,4.0,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,4616
383,Caldera Brewing Company,3.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,3683
384,Caldera Brewing Company,4.5,American IPA,Caldera IPA,6.1,Caldera IPA (Caldera Brewing Company),5,9756
